col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
ec921053-29eb-4de8-9fd5-8e44b49adfea,2022-02-02T17:56:27,MotionDetect,True,Motion,100,66,Floor 6,609,MTH
dcd5987d-bcff-4997-ac76-a26ac455786c,2022-02-02T17:57:15,MotionDetect,True,Motion,100,67,Floor 6,601,M
34d1e83f-4410-42e1-8b61-11ff4e93ab19,2022-02-02T17:57:03,MotionDetect,False,Motion,100,80,Floor 5,505,M
3772c3a5-a012-44a7-ad0d-37d10bd387ad,2022-02-02T17:56:59,DoorData,True,Door Position,80,95,Floor 5,505,D
4f1c341e-5752-4d87-82ba-762269286ef0,2022-02-02T17:57:25,DoorData,False,Door Position,77,84,Floor 6,601,D
ea22f23a-e365-4f34-b870-0d758405d1c5,2022-02-02T17:57:29,DoorData,True,Door Position,77,81,Floor 6,601,D
abf443d8-b6a2-40ff-b0a9-4983aee4c422,2022-02-02T17:57:34,MotionDetect,False,Motion,100,69,Floor 6,601,M
c3bdeb9e-d3a1-42d8-97b3-6d43e8b3172b,2022-02-02T17:57:46,MotionDetect,True,Motion,100,58,Floor 6,609,M
2907c737-6fc9-45d0-b319-8d33a78216b6,2022-02-02T17:57:47,DoorData,False,Door Position,100,82,Floor 6,609,D
662d1ce2-318e-4e87-b39c-759b0f36fdb9,2022-02-02T17:01:39,MotionDetect,False,Motion,100,60,Floor 6,609,M
42d1d238-6863-45f9-bf30-4962a47d3a4b,2022-02-02T17:02:01,DoorData,False,Door Position,100,70,Floor 6,607,D
51bea947-0ea5-4a7a-9299-74d94c197cea,2022-02-02T17:01:32,DoorData,True,Door Position,100,97,Floor 5,504,D
541ab909-5984-4800-83cc-27daadd9ce48,2022-02-02T17:02:06,DoorData,True,Door Position,97,73,Floor 6,607,D
b875e402-9fec-4978-87dd-f0dbac2bbb22,2022-02-02T17:02:36,DoorData,False,Door Position,100,82,Floor 6,609,D
3af0ad95-1588-4fa5-965c-5825711a182a,2022-02-02T17:02:05,MotionDetect,True,Motion,100,71,Floor 6,601,MTH
8afbacff-7bef-49db-85a3-8312587345ef,2022-02-02T17:02:14,MotionDetect,True,Motion,100,83,Floor 5,507,MTH
f2740748-e97b-4edb-b7c7-60983ae70b7a,2022-02-02T17:02:07,MotionDetect,True,Motion,100,65,Floor 6,607,MTH
1c978da7-c042-4855-853f-50c21f0f1e1f,2022-02-02T17:02:37,MotionDetect,True,Motion,100,62,Floor 6,609,M
a94c43d1-2cd4-4ffe-83b4-e2219cf6c9f5,2022-02-02T17:02:57,MotionDetect,True,Motion,100,74,Floor 5,507,M
04f77e43-e9d6-47a3-9449-eff3b6323525,2022-02-02T17:02:41,DoorData,True,Door Position,100,79,Floor 6,609,D
084b2ac0-f33d-4a34-862d-8344a9c13a22,2022-02-02T17:02:39,MotionDetect,True,Motion,100,72,Floor 6,609,MTH
43c4e296-d73f-4f51-b16f-4b9c3d5c8879,2022-02-02T17:02:58,DoorData,False,Door Position,100,72,Floor 6,607,D
5d12f391-c007-4e91-99a9-cc502d2636c6,2022-02-02T17:03:07,MotionDetect,True,Motion,100,63,Floor 6,609,M
2e988f20-335f-4e7d-872e-059b0ab3f2f9,2022-02-02T17:03:01,MotionDetect,False,Motion,100,34,Floor 6,609,M
5587f2dd-3712-4ea5-a279-b8800ddf9306,2022-02-02T17:03:03,DoorData,True,Door Position,97,65,Floor 6,607,D
8a05c4f8-998d-4a9c-87f9-988103d712bd,2022-02-02T17:03:11,MotionDetect,True,Motion,100,73,Floor 5,507,M
4f4230c7-af68-4d53-8868-08f25dc04a01,2022-02-02T17:03:06,MotionDetect,False,Motion,100,75,Floor 5,507,M
fc1c8757-2a1f-4de8-b4dd-107bd227c872,2022-02-02T17:03:11,MotionDetect,True,Motion,100,89,Floor 5,505,MTH
3f8d518d-b7ae-42cd-a412-d17ec4963ca3,2022-02-02T17:03:16,MotionDetect,False,Motion,100,58,Floor 6,609,M
393471cd-16f3-4c12-8c66-4b031027aca9,2022-02-02T17:03:19,DoorData,False,Door Position,100,82,Floor 6,609,D
b395df69-ec27-4dd5-9031-bb2f88187478,2022-02-02T17:03:18,MotionDetect,False,Motion,100,75,Floor 5,507,M
078ff423-dfa8-4e1b-9f48-d25dd79df3fa,2022-02-02T17:03:20,MotionDetect,True,Motion,100,60,Floor 6,609,M
d37291ea-c8d6-42ba-b346-c006e92915a7,2022-02-02T17:03:24,MotionDetect,True,Motion,100,79,Floor 5,505,M
a9430741-b772-48ff-812d-8c32699b5e37,2022-02-02T17:03:23,DoorData,True,Door Position,100,81,Floor 6,609,D
17e2267f-5d41-42c2-86f4-eca321b719f6,2022-02-02T17:03:22,MotionDetect,True,Motion,100,67,Floor 5,507,MTH
d3bc906a-341f-45c2-b075-2dd3d9506117,2022-02-02T17:03:33,MotionDetect,True,Motion,100,72,Floor 6,601,M
e9308c75-cac4-4fce-afe8-bc68a88ac098,2022-02-02T17:03:29,MotionDetect,False,Motion,100,67,Floor 6,609,M
b714d60a-643d-467c-b745-492cd968038f,2022-02-02T17:03:26,MotionDetect,True,Motion,100,74,Floor 6,601,MTH
9fbf0373-3c34-4ac5-9009-72f78a3f8456,2022-02-02T17:03:41,MotionDetect,False,Motion,100,74,Floor 6,601,M
35e78a41-f2d9-41bb-93f4-6a11ffb602ca,2022-02-02T17:03:32,MotionDetect,False,Motion,100,83,Floor 5,505,M
c852715f-c668-4355-919b-c88ac976a60e,2022-02-02T17:03:44,DoorData,False,Door Position,97,96,Floor 5,504,D
96513e11-8809-4df5-9dc9-b0143a69988e,2022-02-02T17:03:48,DoorData,True,Door Position,97,100,Floor 5,504,D
25534a84-d9c0-437f-b6ec-a4ee39dea4f7,2022-02-02T18:49:03,MotionDetect,False,Motion,100,26,Floor 6,606,M
cbbfcd6c-f5cd-4ff8-bad5-634756944705,2022-02-02T18:31:20,MotionDetect,False,Motion,100,73,Floor 6,601,M
a3dbd8c7-a597-4cef-9264-14d389aa9ca7,2022-02-02T18:31:03,MotionDetect,True,Motion,100,72,Floor 6,601,M
b0f8b0a5-6a08-4983-a31c-2fc353d470b2,2022-02-02T18:30:51,MotionDetect,False,Motion,100,75,Floor 6,601,M
4bed0883-760b-445b-bca9-37b717c99497,2022-02-02T18:30:10,MotionDetect,True,Motion,100,69,Floor 6,601,M
a2499e64-349e-4745-b06e-fd16dfa85df8,2022-02-02T18:30:00,MotionDetect,False,Motion,100,72,Floor 6,601,M
a5aa1b36-8bf4-44ec-8796-c536cad633ed,2022-02-02T18:29:33,MotionDetect,True,Motion,100,73,Floor 6,601,M
9674b8c1-3b45-44ed-ae54-88161605aa50,2022-02-02T18:28:25,MotionDetect,False,Motion,100,63,Floor 6,601,M
33a91ee1-8a60-48ec-b85e-9850d94e63c4,2022-02-02T18:28:19,MotionDetect,True,Motion,100,73,Floor 6,601,M
c3629908-b56e-4ee3-b425-ea8ebaa64a4a,2022-02-02T18:27:41,MotionDetect,False,Motion,100,74,Floor 6,601,M
7aef46b6-7d3e-4a0c-af22-89dff9f6d017,2022-02-02T18:27:33,MotionDetect,True,Motion,100,74,Floor 6,601,M
5e0d524e-f7e0-4352-ae45-dea31ad8438c,2022-02-02T18:57:51,MotionDetect,False,Motion,0,94,Floor 5,509,M
f29da5cd-b6ab-4738-b5d4-58a01da19a76,2022-02-02T18:29:14,MotionDetect,False,Motion,100,62,Floor 6,609,M
ff224fb2-74e7-4fcf-aca8-fa887b76931d,2022-02-02T18:28:40,MotionDetect,True,Motion,100,64,Floor 6,609,M
c2a4ee6d-489d-4e13-8370-4cca5f05949d,2022-02-02T18:28:34,MotionDetect,False,Motion,100,64,Floor 6,609,M
13b9a0a4-cf7a-460a-8a5d-17d4f1c466ac,2022-02-02T18:28:27,MotionDetect,True,Motion,100,55,Floor 6,609,M
fc924528-03db-41aa-a7ed-01e9a99a9562,2022-02-02T18:28:23,MotionDetect,False,Motion,100,58,Floor 6,609,M
8d866353-7b10-4d85-8338-4860f2e415d3,2022-02-02T18:27:53,MotionDetect,True,Motion,100,62,Floor 6,609,M
e4f02dae-1b17-4445-86b1-cb1f14b57b4c,2022-02-02T18:27:41,MotionDetect,False,Motion,100,62,Floor 6,609,M
f4237d07-7aa4-4cca-b9db-0569a7526db0,2022-02-02T18:27:32,MotionDetect,True,Motion,100,29,Floor 6,609,M
556dbedc-2a37-4b2c-9d1f-12f84099341c,2022-02-02T18:27:28,MotionDetect,False,Motion,100,63,Floor 6,609,M
43f6dd89-1894-4cf1-91f8-aa7e012652e7,2022-02-02T18:26:40,MotionDetect,True,Motion,100,60,Floor 6,609,M
5eec86e0-bd85-439a-acce-8350ff1987e3,2022-02-02T18:26:32,MotionDetect,False,Motion,100,55,Floor 6,609,M
d970dcc9-8b7a-460d-8e3b-e961d2204c9e,2022-02-02T18:26:22,MotionDetect,True,Motion,100,63,Floor 6,609,M
8734b7d9-aec7-4609-a771-e3120230f8cc,2022-02-02T18:26:18,MotionDetect,False,Motion,100,66,Floor 6,609,M
243ee5a4-6669-4abb-9830-6777a88e0094,2022-02-02T18:25:56,MotionDetect,True,Motion,100,55,Floor 6,609,M
c148aeb8-9b11-456a-8c0c-21dad7ef414f,2022-02-02T18:25:50,MotionDetect,False,Motion,100,62,Floor 6,609,M
d2d68dc0-3042-42c5-9fda-1431295edc29,2022-02-02T18:25:23,MotionDetect,True,Motion,100,61,Floor 6,609,M
0d1eaace-5601-4189-a2ae-bb1c4be72458,2022-02-02T18:25:03,MotionDetect,False,Motion,100,63,Floor 6,609,M
99469406-e9b1-4f95-91e1-162c3a7398b0,2022-02-02T18:24:56,MotionDetect,True,Motion,100,43,Floor 6,609,M
35f2017f-4d9e-412e-9122-c84f1d555812,2022-02-02T18:24:49,MotionDetect,False,Motion,100,46,Floor 6,609,M
19694bc4-57a9-45ef-810e-b87a05791a48,2022-02-02T18:24:38,MotionDetect,True,Motion,100,26,Floor 6,609,M
ff41ed8c-9825-4529-b9e5-71c3ebf99e61,2022-02-02T18:24:30,MotionDetect,False,Motion,100,55,Floor 6,609,M
14370187-b254-4e2a-835b-332aac2d6b80,2022-02-02T18:24:18,MotionDetect,True,Motion,100,46,Floor 6,609,M
cf9a790c-2575-4a5f-a5ec-9d1a6817db69,2022-02-02T18:23:50,MotionDetect,False,Motion,100,58,Floor 6,609,M
efa7c9fe-0d24-454f-a6c5-fafbc2ea4fe5,2022-02-02T18:23:43,MotionDetect,True,Motion,100,58,Floor 6,609,M
27049006-b7c0-4b72-b3f3-e2060a4e02c5,2022-02-02T18:23:38,MotionDetect,False,Motion,100,65,Floor 6,609,M
aa8faf7e-539a-476e-95a4-53e7457bccc2,2022-02-02T18:23:30,MotionDetect,True,Motion,100,60,Floor 6,609,M
ba58ea8d-c7d5-400f-80fc-f072f53769a7,2022-02-02T18:23:15,MotionDetect,False,Motion,100,60,Floor 6,609,M
68a7cac4-f2bd-4cd7-94e1-2d766bd1c71c,2022-02-02T18:23:07,MotionDetect,True,Motion,100,50,Floor 6,609,M
3f3dff77-dafd-4e58-bca3-c4f3e4904da1,2022-02-02T18:22:57,MotionDetect,False,Motion,100,50,Floor 6,609,M
ef03a689-da37-45e2-a39d-961b8a1f331b,2022-02-02T18:22:48,MotionDetect,True,Motion,100,66,Floor 6,609,M
c5e859e0-2066-40b6-8b85-3a88a18d47a6,2022-02-02T18:21:41,MotionDetect,False,Motion,100,62,Floor 6,609,M
1d2cc76c-02c1-4477-a4a1-c5fab931003a,2022-02-02T18:21:32,MotionDetect,True,Motion,100,65,Floor 6,609,M
0f9f601b-60c8-47ca-b6bd-104403811412,2022-02-02T18:21:22,MotionDetect,False,Motion,100,60,Floor 6,609,M
d901af7b-5b43-487b-9126-871f1eda11ec,2022-02-02T18:21:06,MotionDetect,True,Motion,100,55,Floor 6,609,M
6ac0841e-2c30-4013-914f-64524aad3118,2022-02-02T18:20:52,MotionDetect,False,Motion,100,55,Floor 6,609,M
57f28a7e-92a1-4f61-91a7-5532000f224b,2022-02-02T18:20:42,MotionDetect,True,Motion,100,64,Floor 6,609,M
b035fa72-5fbc-4b14-84cf-2c5d5a815d6f,2022-02-02T18:20:26,MotionDetect,False,Motion,100,60,Floor 6,609,M
1bdbba5e-1f1e-4da4-bce3-59b6c4988220,2022-02-02T18:20:08,MotionDetect,True,Motion,100,36,Floor 6,609,M
56f52406-a437-4fe6-b1aa-9eab840e5324,2022-02-02T18:18:53,MotionDetect,False,Motion,100,53,Floor 6,609,M
9d660821-4a47-415d-bba5-b6fd19a51a03,2022-02-02T18:29:09,DoorData,True,Door Position,100,66,Floor 6,609,D
0f914f59-b7c2-4785-ab22-7cc2df27d0f2,2022-02-02T18:29:02,DoorData,False,Door Position,100,78,Floor 6,609,D
b93463c0-5514-4fba-abb7-5ab8baa00cce,2022-02-02T18:28:17,DoorData,True,Door Position,100,72,Floor 6,609,D
45b0b414-86e0-42ad-8f4b-f4c3be28f5f4,2022-02-02T18:27:55,DoorData,False,Door Position,100,81,Floor 6,609,D
9343280f-c0bc-4986-bc0d-41bf3d76e06b,2022-02-02T18:25:40,DoorData,True,Door Position,100,80,Floor 6,609,D
06ad4d3f-76f8-4446-bf36-c5738812169c,2022-02-02T18:25:24,DoorData,False,Door Position,100,83,Floor 6,609,D
71253b21-ad89-42a2-bd55-e11f16504e42,2022-02-02T18:37:39,DoorData,True,Door Position,100,88,Floor 5,502,D
f065b9d2-17fb-4949-a916-d562ad0403c4,2022-02-02T18:48:58,DoorData,True,Door Position,100,76,Floor 6,606,D
1a9a17b8-a175-4a0a-a66f-ef665386c055,2022-02-02T18:31:13,DoorData,True,Door Position,77,78,Floor 6,601,D
90f2691c-e572-46d2-9ca3-2bf5fc99068e,2022-02-02T18:30:30,DoorData,False,Door Position,73,84,Floor 6,601,D
7241a45f-6fcb-49d1-828c-67448029ebaf,2022-02-02T18:30:17,DoorData,True,Door Position,80,80,Floor 6,601,D
14952f65-cf09-4da8-8b77-0b2345c35c98,2022-02-02T18:29:34,DoorData,False,Door Position,73,78,Floor 6,601,D
5bb04b7f-d901-420e-94f3-b1cf74cc2011,2022-02-02T18:27:35,DoorData,True,Door Position,80,78,Floor 6,601,D
001bd365-8889-4902-b4d0-e1625f4c28c4,2022-02-02T18:27:31,DoorData,False,Door Position,77,80,Floor 6,601,D
b00c23d9-d47d-4b94-beec-2b58be3cd0d5,2022-02-02T18:44:56,DoorData,True,Door Position,93,100,Floor 5,504,D
841f2b61-69af-4829-b6e9-6142d8057e39,2022-02-02T18:44:53,DoorData,False,Door Position,97,96,Floor 5,504,D
15d516b3-812a-4a95-a5a7-c035f136027d,2022-02-02T18:21:09,DoorData,True,Door Position,100,100,Floor 5,504,D
ca8d96ad-a0a2-45bb-a840-558cd03f851b,2022-02-02T18:21:04,DoorData,False,Door Position,93,100,Floor 5,504,D
66837013-f24c-43ca-80f8-9f389618692e,2022-02-02T18:19:44,DoorData,True,Door Position,100,100,Floor 5,504,D
53e4bfc0-1d34-42a4-9ec0-99b50ff884e5,2022-02-02T18:19:40,DoorData,False,Door Position,100,100,Floor 5,504,D
08390ca8-d385-4807-a306-784dbf7a9855,2022-02-02T18:30:14,MotionDetect,True,Motion,100,66,Floor 6,601,MTH
f0421a4b-5090-4c9f-a268-8c5fb16e2a12,2022-02-02T18:28:42,MotionDetect,True,Motion,100,65,Floor 6,601,MTH
f4b34a06-516d-4815-b0d3-24f4c4132ec3,2022-02-02T18:27:35,MotionDetect,True,Motion,100,72,Floor 6,601,MTH
9a7cece3-1733-4503-b25f-3d96cb29667d,2022-02-02T18:48:50,MotionDetect,False,Motion,100,67,Floor 6,606,MTH
4195baef-f102-4a95-8bca-3f36321b31b5,2022-02-02T18:28:52,MotionDetect,True,Motion,100,71,Floor 6,609,MTH
398a438e-2238-441c-a3a4-36d3a0774d38,2022-02-02T18:27:30,MotionDetect,True,Motion,100,73,Floor 6,609,MTH
6984ade9-1732-4e80-b011-3664a78307af,2022-02-02T18:25:23,MotionDetect,True,Motion,100,66,Floor 6,609,MTH
afe99f4f-e5f7-4525-a797-b1bdf03a6cd0,2022-02-02T18:22:21,MotionDetect,True,Motion,100,74,Floor 6,609,MTH
694d2354-7b4a-4db5-bdcc-4bf813a274d7,2022-02-02T18:20:35,MotionDetect,True,Motion,100,73,Floor 6,609,MTH
cbee7b71-0d4b-4283-8834-3dacb068d75c,2022-02-02T18:19:21,MotionDetect,True,Motion,100,75,Floor 6,609,MTH
806ff2b6-0f36-4e71-b89c-efc6199fbb56,2022-02-02T18:37:19,MotionDetect,False,Motion,100,78,Floor 5,502,MTH
618ce9d5-dbb1-4f3c-a41b-8f0f66b7a158,2022-02-02T18:59:37,MotionDetect,True,Motion,100,80,Floor 5,504,MTH
f64a1178-8020-4fc4-8fd5-84dd5adc08e1,2022-02-02T18:57:34,MotionDetect,True,Motion,100,87,Floor 5,504,MTH
9bdb09f9-a838-4c1c-a6a2-282835d71846,2022-02-02T18:51:04,MotionDetect,True,Motion,100,88,Floor 5,504,MTH
e489f422-d238-492f-b210-c06a3c875e79,2022-02-02T18:49:48,MotionDetect,True,Motion,100,85,Floor 5,504,MTH
3217dd65-bb96-4618-ae0b-ac90027db37f,2022-02-02T18:48:03,MotionDetect,True,Motion,100,95,Floor 5,504,MTH
16eca71b-cbc4-4863-bf13-03ba8fa9a0c7,2022-02-02T18:46:11,MotionDetect,True,Motion,100,83,Floor 5,504,MTH
0f0ab5e8-cf22-422b-ad4f-e28fdf7a97f7,2022-02-02T18:44:57,MotionDetect,True,Motion,100,92,Floor 5,504,MTH
51eacc8a-a001-4983-8c46-ab33d4996767,2022-02-02T18:19:56,MotionDetect,True,Motion,100,81,Floor 5,504,MTH
3c39299a-5a81-4eef-80cb-b3fca2e6a399,2022-02-02T19:02:01,MotionDetect,True,Motion,100,94,Floor 5,504,MTH
75bd3bf8-1706-4a94-b81b-a276f1d54722,2022-02-02T19:00:42,MotionDetect,True,Motion,100,95,Floor 5,504,MTH
faeea835-c147-457a-a99a-ad7ab6898c2e,2022-02-02T17:58:51,MotionDetect,True,Motion,100,50,Floor 6,609,M
76cc6fcd-45be-461c-b68c-6dee82f4b9ba,2022-02-02T17:57:59,MotionDetect,False,Motion,100,62,Floor 6,609,M
852078cc-23dd-4c3d-9d95-2738d48e1d02,2022-02-02T17:57:52,DoorData,True,Door Position,100,80,Floor 6,609,D
0e83dccf-7935-4da8-9ca4-3fd4dd012513,2022-02-02T18:01:38,MotionDetect,True,Motion,100,63,Floor 6,609,M
8f5c02db-2dd6-4b46-af13-8f97298e6b7c,2022-02-02T17:59:04,MotionDetect,False,Motion,100,61,Floor 6,609,M
5b3a0eb7-05ec-4856-a2db-5ac1e7b4b161,2022-02-02T18:00:36,MotionDetect,True,Motion,100,71,Floor 6,609,MTH
c9c9d266-4c9d-41d3-8b6e-d76d5103e703,2022-02-02T17:58:55,MotionDetect,True,Motion,100,71,Floor 6,609,MTH
24a24084-4c6a-46f6-8356-a60d13c23ece,2022-02-02T18:01:51,MotionDetect,True,Motion,100,58,Floor 6,609,M
96471e01-a6c2-42a2-8965-78dad8f504a5,2022-02-02T18:01:46,MotionDetect,False,Motion,100,55,Floor 6,609,M
0b0bbf8e-f59f-45c7-adc9-33fb843e4474,2022-02-02T18:01:50,MotionDetect,True,Motion,100,75,Floor 6,609,MTH
f221f73b-e160-4ac5-8818-ed9643e2664c,2022-02-02T18:02:27,MotionDetect,True,Motion,100,63,Floor 6,609,M
d4429da3-583d-4269-8eeb-95eea42ef52c,2022-02-02T18:01:59,MotionDetect,False,Motion,100,60,Floor 6,609,M
14abb474-09b2-4485-83f7-e9fef6c92f9e,2022-02-02T18:02:20,MotionDetect,False,Motion,100,83,Floor 5,503,MTH
b5eb6fb1-99b2-4f55-9e30-8795aa15b307,2022-02-02T18:02:48,MotionDetect,True,Motion,100,58,Floor 6,609,M
5c9ed55b-0d54-4f07-b181-cf42b9f8a0d4,2022-02-02T18:02:34,MotionDetect,False,Motion,100,62,Floor 6,609,M
7a5930db-f3e9-4cd6-ac29-d4f2ed816bf7,2022-02-02T18:03:12,MotionDetect,False,Motion,100,65,Floor 5,503,M
51b226c6-b777-47ae-a530-520ecfce7bc3,2022-02-02T18:04:05,MotionDetect,True,Motion,100,55,Floor 6,609,M
d6d73f83-346f-4da6-8a85-fc726b763354,2022-02-02T18:02:55,MotionDetect,False,Motion,100,63,Floor 6,609,M
a9c978fd-ea5e-442d-9309-14b6435cc045,2022-02-02T18:03:05,DoorData,True,Door Position,100,80,Floor 5,503,D
e9127524-81bb-4639-9555-77b2310f9e30,2022-02-02T18:05:15,MotionDetect,True,Motion,100,38,Floor 6,609,M
9058490e-9fcc-4ef6-86c1-ebb265c898e7,2022-02-02T18:04:12,MotionDetect,False,Motion,100,61,Floor 6,609,M
12682d57-f2a5-4529-adaa-a5dc05ed93d5,2022-02-02T18:05:12,MotionDetect,True,Motion,100,71,Floor 6,609,MTH
6591e384-ec4d-4fdb-b90b-e5126c5685f5,2022-02-02T18:04:06,MotionDetect,True,Motion,100,66,Floor 6,609,MTH
679b49d4-0092-46e9-bb1f-1d8e32bf28d4,2022-02-02T18:07:13,MotionDetect,True,Motion,100,61,Floor 6,609,M
18851526-c751-4567-9166-2082adbbae76,2022-02-02T18:05:22,MotionDetect,False,Motion,100,38,Floor 6,609,M
4211ccac-a55a-424a-94b0-e88c72141b42,2022-02-02T18:06:55,MotionDetect,True,Motion,100,68,Floor 6,601,MTH
44aa91fa-27b4-4d5f-a56f-2bb1d63c466b,2022-02-02T18:06:16,MotionDetect,True,Motion,100,73,Floor 6,609,MTH
4e1e3f17-4295-4053-a5c8-6cbbea466f66,2022-02-02T18:07:37,MotionDetect,True,Motion,100,60,Floor 6,609,M
ae6c9ab4-6830-4752-ac7e-0a7257670f51,2022-02-02T18:07:32,MotionDetect,False,Motion,100,63,Floor 6,609,M
11d707d0-c50f-4028-bc7f-dd2d340b002e,2022-02-02T18:07:20,MotionDetect,True,Motion,100,71,Floor 6,609,MTH
b94f512b-0916-4871-9bc6-de840695c313,2022-02-02T18:07:45,MotionDetect,False,Motion,100,50,Floor 6,604,M
f7f8fd96-eb33-463c-990d-a24e97df552c,2022-02-02T18:08:16,MotionDetect,True,Motion,100,34,Floor 6,609,M
57dcb789-17fa-42c5-a405-decb8c885fc5,2022-02-02T18:07:44,MotionDetect,False,Motion,100,65,Floor 6,609,M
85771d88-d62c-4a37-a55d-ae59619c6b6b,2022-02-02T18:07:39,DoorData,True,Door Position,100,80,Floor 6,604,D
c9d73893-3634-4835-a3c7-43f802a7db8e,2022-02-02T18:07:56,MotionDetect,True,Motion,100,68,Floor 6,601,MTH
d043b7fb-1e81-44cc-b4f7-a52dce12bccb,2022-02-02T18:08:45,MotionDetect,True,Motion,100,65,Floor 6,601,M
a268f238-de1d-4387-acbf-f4968e189eab,2022-02-02T18:08:23,MotionDetect,False,Motion,100,64,Floor 6,609,M
d41bb854-efd6-4288-a82a-fdd068f2e89d,2022-02-02T18:08:35,MotionDetect,True,Motion,100,72,Floor 6,609,MTH
04b9c218-8f30-485e-8ed2-cb1a3e08c841,2022-02-02T18:08:51,MotionDetect,False,Motion,100,74,Floor 6,601,M
e29d0913-c2f2-4fd7-a6e0-03ad7d63e897,2022-02-02T18:08:48,MotionDetect,False,Motion,100,65,Floor 5,502,M
278b29a8-cb68-46e0-a3a4-a33f4de6810a,2022-02-02T18:09:01,MotionDetect,True,Motion,100,62,Floor 6,609,M
10754939-bcfd-4636-a400-278d2b7a2970,2022-02-02T18:10:45,MotionDetect,True,Motion,100,72,Floor 6,609,MTH
294116cd-551a-4fcb-b145-ed32bb6b9ce4,2022-02-02T18:09:43,MotionDetect,True,Motion,100,73,Floor 6,609,MTH
dd707dd6-eeea-4cb5-a03a-d7dd4f6dc128,2022-02-02T18:10:54,MotionDetect,True,Motion,100,62,Floor 6,609,M
b1df1b90-dd8a-47ba-9700-d89aa467e4fc,2022-02-02T18:09:08,MotionDetect,False,Motion,100,41,Floor 6,609,M
368c90bf-4f7d-43f6-8b30-76171455104d,2022-02-02T18:11:15,MotionDetect,True,Motion,100,58,Floor 6,609,M
7e0efa4d-c5d9-4e07-b61f-61fe73fe7a30,2022-02-02T18:11:01,MotionDetect,False,Motion,100,62,Floor 6,609,M
648f93bd-3e6b-4004-8ac8-849a2708f209,2022-02-02T18:11:26,MotionDetect,True,Motion,100,63,Floor 6,609,M
61e80dcd-2089-4a80-a4f5-4938273d8050,2022-02-02T18:11:22,MotionDetect,False,Motion,100,65,Floor 6,609,M
5096b678-6198-4d21-9151-aa14502f4199,2022-02-02T18:11:27,DoorData,False,Door Position,100,75,Floor 6,609,D
5fb2ff2a-429b-44b0-b666-196ad9e8eaab,2022-02-02T18:12:13,MotionDetect,True,Motion,100,64,Floor 6,609,M
4d7dc7e6-94fc-4ed7-819e-5935eeb4cfab,2022-02-02T18:11:39,MotionDetect,False,Motion,100,34,Floor 6,609,M
fd26fc3d-2e0a-4a2e-aef4-a14a4c6e1240,2022-02-02T18:12:04,MotionDetect,True,Motion,100,73,Floor 6,609,MTH
4d3f2679-aa34-4ec4-980f-d5023f7dd105,2022-02-02T18:11:33,DoorData,True,Door Position,100,76,Floor 6,609,D
e4488ac8-f321-4854-973d-4366ae22f215,2022-02-02T18:12:40,MotionDetect,True,Motion,100,60,Floor 6,609,M
0c635d6a-7d98-4f83-b785-d54acabb3cf2,2022-02-02T18:12:20,MotionDetect,False,Motion,100,58,Floor 6,609,M
ca2d8c37-1211-45d2-b47d-0a722146a238,2022-02-02T18:12:26,MotionDetect,True,Motion,100,48,Floor 6,601,MTH
7725bfd0-bec9-4777-adb8-2b28f4cf8a65,2022-02-02T18:13:48,MotionDetect,True,Motion,100,65,Floor 6,609,M
a7bca2dc-f61e-4b6e-af54-5df190d27518,2022-02-02T18:12:53,MotionDetect,False,Motion,100,48,Floor 6,609,M
07b8416a-c95f-4705-aa49-b615fd8c2347,2022-02-02T18:13:45,MotionDetect,True,Motion,100,71,Floor 6,609,MTH
059ffc45-b41b-4327-99d6-1fd96de8291f,2022-02-02T18:14:00,MotionDetect,True,Motion,100,50,Floor 6,609,M
1381cddf-3e8c-4bf3-b422-6c5c243cb2f2,2022-02-02T18:13:56,MotionDetect,False,Motion,100,63,Floor 6,609,M
668aebd3-110c-48d1-b48e-824cb9780547,2022-02-02T18:14:08,MotionDetect,True,Motion,100,69,Floor 6,601,MTH
769789b4-8afd-42ee-a31d-f714f63b8945,2022-02-02T18:14:15,MotionDetect,True,Motion,100,31,Floor 6,609,M
ecf8c155-d5b9-485c-8d80-de4aa551997a,2022-02-02T18:14:07,MotionDetect,False,Motion,100,61,Floor 6,609,M
e06f15db-84a8-4596-800a-6111e0585693,2022-02-02T18:14:14,MotionDetect,True,Motion,100,71,Floor 6,601,M
31048985-34b1-4309-868f-4530deec5097,2022-02-02T18:14:35,MotionDetect,True,Motion,100,62,Floor 6,609,M
668aa037-17b6-491c-870a-35258f586ecc,2022-02-02T18:14:26,MotionDetect,False,Motion,100,60,Floor 6,609,M
816c5350-3d4b-41d5-96b7-f9f0f005fbbd,2022-02-02T18:14:21,MotionDetect,False,Motion,100,73,Floor 6,601,M
97262d8c-fd03-40a6-ae32-0e8e99a60213,2022-02-02T18:14:43,MotionDetect,False,Motion,100,55,Floor 6,609,M
6dede18b-f316-415d-a58e-b8f2dbd6b27a,2022-02-02T18:15:13,MotionDetect,True,Motion,100,70,Floor 6,609,MTH
54acb9a6-e8a6-4939-9a4d-d505e6bf349c,2022-02-02T18:15:39,MotionDetect,True,Motion,100,65,Floor 6,601,M
e4346395-80b1-44c3-9aac-1b4fa484f8a0,2022-02-02T18:15:46,MotionDetect,False,Motion,100,68,Floor 6,601,M
